,Y,Customer_Type,P_Client,Educational_Level,Marital_Status,Number_Of_Dependant,Years_At_Residence,Net_Annual_Income,Years_At_Business,Prod_Sub_Category,Source,Type_Of_Residence,Nb_Of_Products,Prod_Category,sub_delay,is_closed_date,bussiness_salaries,Nb_salaries,money_by_person
201,0,Non Existing Client,NP_Client,University,Married,1.0,1,36.0,1.0,C,Sales,Owned,1,D,2,0,18.0,18.0,18.0
202,0,Non Existing Client,NP_Client,University,Married,2.0,15,30.0,1.0,C,Sales,Owned,1,D,8,0,15.0,15.0,10.0
203,1,Existing Client,NP_Client,University,Married,0.0,15,42.0,1.0,C,Sales,Owned,1,L,21,1,21.0,21.0,42.0
204,0,Non Existing Client,NP_Client,University,Married,2.0,1,20.0,1.0,C,Sales,Owned,1,D,5,0,10.0,10.0,6.666666666666667
205,0,Existing Client,NP_Client,University,Alone,0.0,20,24.0,0.0,C,Branch,Owned,1,J,317,1,24.0,12.0,24.0
206,0,Existing Client,NP_Client,University,Married,0.0,10,36.0,1.0,C,Sales,Owned,2,B,980,1,18.0,12.0,36.0
207,0,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,36.0
208,0,Non Existing Client,NP_Client,University,Married,3.0,57,240.0,11.0,C,Branch,Owned,1,B,2,0,20.0,120.0,60.0
209,0,Non Existing Client,NP_Client,Secondary or Less,Alone,0.0,16,21.0,3.0,C,Branch,Owned,1,B,13,0,5.25,10.5,21.0
210,0,Non Existing Client,NP_Client,University,Married,0.0,15,30.0,1.0,C,Sales,Owned,1,D,9,0,15.0,15.0,30.0
211,0,Non Existing Client,NP_Client,University,Alone,0.0,1,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,36.0
212,0,Non Existing Client,NP_Client,Master/PhD,Married,3.0,2,18.0,1.0,C,Sales,Owned,1,B,1,0,9.0,9.0,4.5
213,0,Existing Client,NP_Client,University,Married,0.0,10,36.0,3.0,C,Sales,Owned,2,B,911,1,9.0,12.0,36.0
214,0,Existing Client,P_Client,University,Alone,0.0,20,39.0,2.0,C,Branch,Old rent,1,G,378,0,13.0,19.5,39.0
215,0,Non Existing Client,NP_Client,University,Married,7.0,50,36.0,50.0,C,Sales,Owned,1,B,13,0,0.7058823529411765,18.0,4.5
216,0,Existing Client,NP_Client,Master/PhD,Married,2.0,4,150.0,8.0,G,Branch,Parents,3,C,813,1,16.666666666666668,37.5,50.0
217,0,Non Existing Client,NP_Client,University,Alone,0.0,15,30.0,1.0,C,Branch,Owned,2,B,5,1,15.0,10.0,30.0
218,0,Non Existing Client,NP_Client,University,Alone,0.0,15,30.0,1.0,C,Sales,Owned,1,B,15,0,15.0,15.0,30.0
219,0,Non Existing Client,NP_Client,University,Married,0.0,15,36.0,1.0,C,Sales,Owned,1,B,6,1,18.0,18.0,36.0
220,0,Non Existing Client,NP_Client,University,Married,0.0,15,30.0,1.0,C,Sales,Owned,1,D,6,0,15.0,15.0,30.0
221,0,Existing Client,NP_Client,University,Alone,0.0,15,48.0,4.0,G,Branch,Owned,1,L,43,0,9.6,24.0,48.0
222,0,Non Existing Client,NP_Client,University,Married,0.0,15,36.0,1.0,C,Sales,Owned,1,B,1,1,18.0,18.0,36.0
223,0,Existing Client,NP_Client,University,Married,0.0,15,50.0,1.0,G,Sales,Owned,1,C,21,0,25.0,25.0,50.0
224,0,Non Existing Client,NP_Client,University,Alone,0.0,15,56.0,3.0,G,Branch,Owned,2,B,1,1,14.0,18.666666666666668,56.0
225,0,Non Existing Client,NP_Client,University,Married,0.0,20,36.0,20.0,C,Branch,Owned,1,D,2,0,1.7142857142857142,18.0,36.0
226,0,Non Existing Client,NP_Client,University,Married,2.0,1,36.0,1.0,C,Sales,Owned,2,B,3,1,18.0,12.0,12.0
227,0,Existing Client,NP_Client,University,Married,0.0,10,50.0,10.0,G,Sales,Owned,1,B,4691,0,4.545454545454546,25.0,50.0
228,0,Non Existing Client,NP_Client,University,Married,2.0,22,18.0,2.0,C,Sales,Owned,1,B,1,0,6.0,9.0,6.0
229,0,Non Existing Client,NP_Client,University,Married,0.0,10,36.0,3.0,C,Sales,Owned,1,B,1,0,9.0,18.0,36.0
230,0,Existing Client,P_Client,University,Alone,0.0,30,32.0,3.0,C,Branch,Parents,1,G,1366,1,8.0,16.0,32.0
231,0,Non Existing Client,NP_Client,University,Married,3.0,10,36.0,1.0,C,Sales,Owned,1,B,35,0,18.0,18.0,9.0
232,0,Existing Client,NP_Client,Master/PhD,Married,1.0,5,150.0,5.0,C,Sales,Owned,1,B,2073,0,25.0,75.0,75.0
233,0,Non Existing Client,NP_Client,University,Married,0.0,10,36.0,3.0,C,Sales,Owned,1,B,3,0,9.0,18.0,36.0
234,0,Existing Client,NP_Client,University,Married,0.0,40,50.0,20.0,C,Sales,Old rent,1,B,5009,0,2.380952380952381,25.0,50.0
235,1,Non Existing Client,NP_Client,University,Married,2.0,7,36.0,3.0,C,Branch,Owned,1,B,14,1,9.0,18.0,12.0
236,0,Non Existing Client,NP_Client,University,Married,0.0,10,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,36.0
237,0,Non Existing Client,NP_Client,University,Alone,0.0,10,36.0,3.0,C,Sales,Owned,1,B,1,0,9.0,18.0,36.0
238,0,Existing Client,NP_Client,University,Married,1.0,20,49.0,5.0,C,Sales,Owned,1,L,34,1,8.166666666666666,24.5,24.5
239,0,Non Existing Client,NP_Client,University,Married,0.0,15,30.0,1.0,C,Sales,Owned,1,D,9,1,15.0,15.0,30.0
240,1,Non Existing Client,NP_Client,University,Married,2.0,7,20.0,1.0,C,Sales,Owned,1,D,1,0,10.0,10.0,6.666666666666667
241,0,Existing Client,NP_Client,University,Alone,0.0,29,36.0,4.0,G,Branch,Owned,1,B,1364,0,7.2,18.0,36.0
242,0,Non Existing Client,NP_Client,University,Alone,0.0,23,30.0,1.0,G,Branch,Parents,1,B,3,0,15.0,15.0,30.0
243,0,Existing Client,NP_Client,University,Alone,0.0,23,36.0,5.0,C,Branch,Parents,1,J,1667,0,6.0,18.0,36.0
244,0,Non Existing Client,NP_Client,University,Married,2.0,5,25.0,1.0,C,Sales,Owned,1,D,4,0,12.5,12.5,8.333333333333334
245,0,Non Existing Client,NP_Client,Master/PhD,Married,3.0,50,42.0,1.0,C,Sales,Owned,1,M,3,0,21.0,21.0,10.5
246,0,Non Existing Client,NP_Client,University,Married,0.0,10,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,36.0
247,0,Existing Client,NP_Client,University,Married,5.0,1,36.0,1.0,G,Sales,Owned,1,C,38,0,18.0,18.0,6.0
248,0,Non Existing Client,NP_Client,University,Married,0.0,12,18.0,2.0,C,Sales,Owned,1,D,3,0,6.0,9.0,18.0
249,0,Non Existing Client,NP_Client,University,Married,1.0,2,400.0,1.0,C,Branch,Owned,1,A,1,0,200.0,200.0,200.0
250,0,Existing Client,NP_Client,Master/PhD,Married,2.0,2,18.0,2.0,C,Sales,Owned,1,B,718,0,6.0,9.0,6.0
251,0,Existing Client,NP_Client,University,Married,2.0,10,36.0,3.0,C,Sales,Owned,1,C,2178,0,9.0,18.0,12.0
252,0,Existing Client,P_Client,University,Married,3.0,10,143.0,10.0,G,Branch,Owned,1,G,986,0,13.0,71.5,35.75
253,0,Non Existing Client,NP_Client,University,Married,1.0,1,36.0,1.0,C,Sales,Owned,1,K,3,0,18.0,18.0,18.0
254,0,Non Existing Client,NP_Client,University,Married,2.0,10,36.0,3.0,C,Sales,Owned,1,D,3,0,9.0,18.0,12.0
255,0,Non Existing Client,NP_Client,Master/PhD,Married,0.0,1,20.0,1.0,C,Sales,Owned,1,D,1,0,10.0,10.0,20.0
256,0,Non Existing Client,NP_Client,University,Married,5.0,10,36.0,1.0,C,Sales,Owned,1,B,5,0,18.0,18.0,6.0
257,0,Non Existing Client,NP_Client,University,Married,0.0,15,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,36.0
258,1,Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,New rent,1,L,17,1,18.0,18.0,36.0
259,1,Non Existing Client,NP_Client,University,Alone,0.0,10,36.0,3.0,C,Sales,Owned,1,D,2,1,9.0,18.0,36.0
260,1,Non Existing Client,NP_Client,University,Married,0.0,1,25.0,1.0,C,Sales,Owned,1,D,1,1,12.5,12.5,25.0
261,0,Existing Client,NP_Client,University,Married,0.0,15,36.0,1.0,C,Sales,Owned,1,B,322,1,18.0,18.0,36.0
262,0,Non Existing Client,NP_Client,University,Alone,0.0,15,36.0,1.0,C,Sales,Owned,1,B,3,1,18.0,18.0,36.0
263,0,Non Existing Client,NP_Client,University,Married,2.0,22,18.0,1.0,C,Sales,Owned,1,B,1,0,9.0,9.0,6.0
264,0,Existing Client,NP_Client,University,Married,1.0,30,4000.0,22.0,P,Branch,Owned,1,E,304,0,173.91304347826087,2000.0,2000.0
265,0,Non Existing Client,NP_Client,University,Married,2.0,15,90.0,2.0,C,Branch,Owned,1,K,1,0,30.0,45.0,30.0
266,0,Existing Client,NP_Client,University,Married,5.0,10,36.0,3.0,C,Sales,Owned,1,B,1044,1,9.0,18.0,6.0
267,0,Non Existing Client,NP_Client,University,Married,4.0,15,18.0,2.0,C,Branch,Owned,2,B,5,1,6.0,6.0,3.6
268,0,Non Existing Client,NP_Client,University,Married,0.0,10,36.0,10.0,C,Sales,Owned,1,B,15,1,3.272727272727273,18.0,36.0
269,0,Non Existing Client,NP_Client,University,Married,0.0,10,36.0,1.0,C,Sales,Owned,1,A,1,0,18.0,18.0,36.0
270,0,Existing Client,NP_Client,University,Married,3.0,10,36.0,3.0,G,Sales,Owned,1,C,582,0,9.0,18.0,9.0
271,0,Non Existing Client,NP_Client,Master/PhD,Married,0.0,12,20.0,1.0,C,Sales,Owned,1,B,4,0,10.0,10.0,20.0
272,0,Existing Client,NP_Client,University,Married,2.0,15,36.0,15.0,C,Sales,Owned,1,D,441,0,2.25,18.0,12.0
273,0,Existing Client,NP_Client,Master/PhD,Married,2.0,3,72.0,12.0,G,Branch,Owned,1,C,233,0,5.538461538461538,36.0,24.0
274,0,Existing Client,P_Client,University,Alone,0.0,27,45.0,4.0,C,Branch,Owned,1,G,196,0,9.0,22.5,45.0
275,0,Non Existing Client,NP_Client,Master/PhD,Married,0.0,15,27.0,21.0,C,Branch,Owned,1,D,8,0,1.2272727272727273,13.5,27.0
276,0,Existing Client,P_Client,Diploma,Married,6.0,10,126.0,22.0,G,Branch,Owned,1,H,3787,0,5.478260869565218,63.0,18.0
277,0,Existing Client,NP_Client,University,Alone,0.0,1,36.0,1.0,C,Sales,Owned,1,B,690,0,18.0,18.0,36.0
278,0,Non Existing Client,NP_Client,University,Alone,0.0,1,36.0,1.0,C,Sales,Owned,1,B,5,0,18.0,18.0,36.0
279,0,Existing Client,P_Client,University,Alone,0.0,25,25.0,1.0,C,Branch,Old rent,1,B,911,0,12.5,12.5,25.0
280,0,Non Existing Client,NP_Client,University,Married,0.0,1,25.0,1.0,C,Sales,Owned,1,B,5,0,12.5,12.5,25.0
281,0,Existing Client,P_Client,University,Alone,0.0,28,24.0,3.0,C,Sales,Parents,1,G,216,0,6.0,12.0,24.0
282,0,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,B,2,0,18.0,18.0,36.0
283,0,Non Existing Client,NP_Client,University,Married,2.0,6,20.0,1.0,C,Sales,Owned,2,B,1,0,10.0,6.666666666666667,6.666666666666667
284,0,Existing Client,NP_Client,University,Married,3.0,3,600.0,14.0,P,Branch,Owned,1,E,1588,0,40.0,300.0,150.0
285,0,Non Existing Client,NP_Client,University,Married,1.0,5,36.0,10.0,C,Sales,Owned,1,D,2,0,3.272727272727273,18.0,18.0
286,1,Existing Client,NP_Client,University,Alone,0.0,20,36.0,1.0,C,Sales,Owned,1,B,407,1,18.0,18.0,36.0
287,1,Existing Client,NP_Client,University,Alone,0.0,2,36.0,2.0,C,Sales,Owned,1,L,10,1,12.0,18.0,36.0
288,0,Non Existing Client,NP_Client,University,Married,2.0,10,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,12.0
289,1,Non Existing Client,NP_Client,University,Alone,0.0,10,36.0,3.0,C,Sales,Owned,1,C,10,1,9.0,18.0,36.0
290,0,Non Existing Client,NP_Client,University,Married,0.0,10,36.0,1.0,C,Sales,Owned,1,B,20,0,18.0,18.0,36.0
291,1,Non Existing Client,NP_Client,University,Married,2.0,4,20.0,1.0,C,Branch,Owned,1,B,1,1,10.0,10.0,6.666666666666667
292,0,Existing Client,NP_Client,University,Alone,2.0,20,150.0,15.0,P,Branch,Owned,1,E,5243,0,9.375,75.0,50.0
293,0,Existing Client,NP_Client,Master/PhD,Married,1.0,20,50.0,3.0,C,Sales,Owned,1,C,24,0,12.5,25.0,25.0
294,0,Non Existing Client,NP_Client,University,Alone,0.0,1,36.0,1.0,C,Sales,Owned,1,B,2,0,18.0,18.0,36.0
295,0,Non Existing Client,NP_Client,University,Married,2.0,15,40.0,1.0,C,Sales,Owned,1,B,1,0,20.0,20.0,13.333333333333334
296,0,Existing Client,NP_Client,University,Married,2.0,10,200.0,10.0,P,Branch,Owned,1,E,1484,0,18.181818181818183,100.0,66.66666666666667
297,0,Non Existing Client,NP_Client,University,Married,0.0,15,36.0,1.0,C,Sales,Owned,1,B,4,0,18.0,18.0,36.0
298,0,Non Existing Client,NP_Client,University,Married,3.0,6,60.0,5.0,C,Branch,Owned,1,K,29,0,10.0,30.0,15.0
299,0,Existing Client,P_Client,University,Married,0.0,6,33.0,18.0,C,Branch,Old rent,1,H,2373,1,1.736842105263158,16.5,33.0
300,0,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,D,1,0,18.0,18.0,36.0
301,0,Existing Client,NP_Client,University,Married,1.0,4,20.0,1.0,C,Sales,Owned,1,D,443,0,10.0,10.0,10.0
302,0,Non Existing Client,NP_Client,University,Married,3.0,10,25.0,1.0,C,Sales,Owned,1,B,14,0,12.5,12.5,6.25
303,0,Non Existing Client,NP_Client,University,Married,2.0,10,36.0,3.0,C,Sales,Owned,1,B,1,0,9.0,18.0,12.0
304,1,Non Existing Client,NP_Client,University,Married,0.0,2,18.0,2.0,C,Sales,Owned,1,B,1,1,6.0,9.0,18.0
305,0,Non Existing Client,NP_Client,University,Married,5.0,1,36.0,1.0,C,Sales,Owned,1,C,9,0,18.0,18.0,6.0
306,0,Existing Client,NP_Client,University,Married,0.0,1,200.0,1.0,C,Sales,Owned,1,D,1419,0,100.0,100.0,200.0
307,0,Existing Client,NP_Client,University,Alone,0.0,9,34.0,0.0,C,Sales,New rent,1,J,319,0,34.0,17.0,34.0
308,0,Existing Client,NP_Client,University,Alone,0.0,5,48.0,1.0,G,Branch,Owned,1,K,1154,0,24.0,24.0,48.0
309,0,Existing Client,NP_Client,University,Alone,0.0,24,44.0,1.0,C,Branch,Owned,1,J,392,0,22.0,22.0,44.0
310,0,Non Existing Client,NP_Client,University,Alone,0.0,15,36.0,1.0,C,Sales,Owned,1,B,7,0,18.0,18.0,36.0
311,0,Non Existing Client,NP_Client,University,Married,4.0,1,25.0,1.0,C,Sales,Owned,1,B,7,0,12.5,12.5,5.0
312,0,Existing Client,NP_Client,Master/PhD,Married,3.0,30,66.0,4.0,G,Branch,Old rent,1,C,30,0,13.2,33.0,16.5
313,0,Existing Client,NP_Client,Master/PhD,Married,0.0,10,18.0,2.0,G,Sales,Owned,1,C,530,0,6.0,9.0,18.0
314,0,Non Existing Client,NP_Client,University,Married,1.0,10,36.0,5.0,C,Sales,Owned,1,B,4,0,6.0,18.0,18.0
315,0,Non Existing Client,NP_Client,University,Married,2.0,1,72.0,1.0,C,Sales,Owned,1,B,1,0,36.0,36.0,24.0
316,0,Non Existing Client,NP_Client,Master/PhD,Married,2.0,20,20.0,1.0,C,Sales,Owned,1,C,6,0,10.0,10.0,6.666666666666667
317,0,Non Existing Client,NP_Client,University,Alone,0.0,1,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,36.0
318,0,Non Existing Client,NP_Client,University,Married,1.0,20,18.0,2.0,C,Sales,Owned,1,B,1,0,6.0,9.0,9.0
319,0,Non Existing Client,NP_Client,Master/PhD,Married,3.0,15,18.0,1.0,C,Sales,Owned,2,B,3,1,9.0,6.0,4.5
320,0,Non Existing Client,NP_Client,University,Married,1.0,2,20.0,4.0,C,Branch,Owned,2,B,0,1,4.0,6.666666666666667,10.0
321,0,Non Existing Client,NP_Client,University,Married,2.0,15,30.0,1.0,C,Sales,Owned,1,B,1,0,15.0,15.0,10.0
322,0,Non Existing Client,NP_Client,University,Married,2.0,1,36.0,1.0,C,Sales,Owned,1,B,14,0,18.0,18.0,12.0
323,0,Existing Client,NP_Client,Master/PhD,Alone,3.0,1,25.0,1.0,C,Sales,Owned,1,C,1592,0,12.5,12.5,6.25
324,0,Non Existing Client,NP_Client,University,Alone,0.0,4,72.0,2.0,G,Branch,Owned,1,B,1,0,24.0,36.0,72.0
325,0,Existing Client,P_Client,University,Alone,0.0,5,109.0,6.0,G,Branch,Owned,1,G,2078,0,15.571428571428571,54.5,109.0
326,0,Existing Client,NP_Client,University,Married,2.0,7,60.0,6.0,C,Branch,Owned,1,B,1809,0,8.571428571428571,30.0,20.0
327,0,Non Existing Client,NP_Client,University,Alone,0.0,22,42.0,1.0,C,Branch,Owned,1,K,20,0,21.0,21.0,42.0
328,0,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,36.0
329,0,Existing Client,P_Client,University,Alone,0.0,10,38.0,7.0,C,Branch,New rent,1,G,524,0,4.75,19.0,38.0
330,0,Existing Client,P_Client,University,Alone,0.0,19,58.0,1.0,C,Branch,Owned,1,G,490,0,29.0,29.0,58.0
331,1,Existing Client,NP_Client,University,Married,2.0,2,300.0,6.0,P,Branch,Owned,1,E,1265,1,42.857142857142854,150.0,100.0
332,0,Non Existing Client,NP_Client,University,Alone,0.0,15,18.0,15.0,C,Sales,Parents,1,B,2,0,1.125,9.0,18.0
333,0,Non Existing Client,NP_Client,University,Married,4.0,1,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,7.2
334,0,Non Existing Client,NP_Client,University,Married,0.0,6,18.0,12.0,C,Sales,Owned,1,B,1,0,1.3846153846153846,9.0,18.0
335,0,Non Existing Client,NP_Client,University,Married,1.0,15,30.0,1.0,C,Sales,Owned,1,B,6,0,15.0,15.0,15.0
336,0,Non Existing Client,NP_Client,University,Married,3.0,5,36.0,1.0,C,Sales,Owned,1,B,5,0,18.0,18.0,9.0
337,0,Existing Client,NP_Client,University,Married,0.0,20,240.0,10.0,G,Branch,Owned,1,C,54,0,21.818181818181817,120.0,240.0
338,0,Existing Client,NP_Client,Master/PhD,Married,2.0,1,36.0,1.0,G,Sales,Owned,2,C,117,1,18.0,12.0,12.0
339,0,Non Existing Client,NP_Client,University,Alone,0.0,30,25.0,1.0,C,Sales,Owned,1,K,6,0,12.5,12.5,25.0
340,0,Non Existing Client,NP_Client,University,Married,0.0,10,18.0,2.0,C,Sales,Owned,1,B,7,0,6.0,9.0,18.0
341,0,Non Existing Client,NP_Client,University,Alone,3.0,1,36.0,1.0,C,Sales,Owned,1,D,1,0,18.0,18.0,9.0
342,0,Non Existing Client,NP_Client,University,Married,1.0,1,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,18.0
343,0,Non Existing Client,NP_Client,University,Married,0.0,20,36.0,1.0,C,Sales,Owned,1,B,3,0,18.0,18.0,36.0
344,0,Non Existing Client,NP_Client,University,Married,0.0,10,36.0,10.0,C,Sales,Owned,1,B,3,1,3.272727272727273,18.0,36.0
345,0,Existing Client,NP_Client,University,Alone,0.0,26,36.0,10.0,G,Sales,Owned,1,B,1221,0,3.272727272727273,18.0,36.0
346,0,Existing Client,P_Client,Master/PhD,Married,3.0,5,18.0,2.0,G,Sales,Owned,1,C,337,0,6.0,9.0,4.5
347,0,Non Existing Client,NP_Client,University,Married,1.0,37,18.0,14.0,C,Sales,Owned,1,B,5,1,1.2,9.0,9.0
348,0,Non Existing Client,NP_Client,University,Married,0.0,30,18.0,1.0,C,Branch,Owned,2,B,0,1,9.0,6.0,18.0
349,0,Non Existing Client,NP_Client,University,Married,0.0,15,36.0,1.0,C,Sales,Owned,1,B,3,0,18.0,18.0,36.0
350,0,Non Existing Client,NP_Client,University,Married,4.0,20,36.0,20.0,C,Sales,Owned,1,B,3,0,1.7142857142857142,18.0,7.2
351,0,Non Existing Client,NP_Client,University,Alone,0.0,15,30.0,1.0,C,Sales,Owned,1,B,4,0,15.0,15.0,30.0
352,0,Non Existing Client,NP_Client,University,Married,0.0,6,36.0,8.0,C,Sales,Old rent,1,B,2,0,4.0,18.0,36.0
353,0,Existing Client,P_Client,Diploma,Married,4.0,40,22.0,1.0,C,Branch,Owned,1,H,629,0,11.0,11.0,4.4
354,0,Existing Client,P_Client,University,Married,0.0,10,50.0,10.0,C,Branch,Owned,2,B,1915,1,4.545454545454546,16.666666666666668,50.0
355,0,Non Existing Client,NP_Client,University,Married,2.0,10,18.0,2.0,C,Sales,Owned,1,B,1,0,6.0,9.0,6.0
356,0,Non Existing Client,NP_Client,University,Married,3.0,1,36.0,1.0,G,Sales,Owned,1,B,2,0,18.0,18.0,9.0
357,0,Non Existing Client,NP_Client,University,Married,0.0,10,36.0,3.0,C,Sales,Owned,1,B,3,1,9.0,18.0,36.0
358,0,Existing Client,NP_Client,University,Married,2.0,15,30.0,1.0,C,Sales,Owned,1,B,4142,1,15.0,15.0,10.0
359,0,Existing Client,NP_Client,Master/PhD,Married,0.0,20,18.0,20.0,C,Sales,Owned,1,B,243,1,0.8571428571428571,9.0,18.0
360,0,Non Existing Client,NP_Client,University,Married,2.0,12,36.0,10.0,C,Sales,Owned,1,B,0,0,3.272727272727273,18.0,12.0
361,0,Non Existing Client,NP_Client,University,Married,4.0,10,36.0,1.0,C,Sales,Owned,1,B,2,0,18.0,18.0,7.2
362,0,Existing Client,NP_Client,University,Married,2.0,5,24.0,7.0,G,Branch,New rent,1,C,25,0,3.0,12.0,8.0
363,0,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,36.0
364,0,Non Existing Client,NP_Client,University,Alone,2.0,38,50.0,3.0,C,Sales,Owned,1,B,1,0,12.5,25.0,16.666666666666668
365,0,Non Existing Client,NP_Client,University,Married,0.0,15,30.0,1.0,C,Sales,Owned,1,B,4,0,15.0,15.0,30.0
366,0,Non Existing Client,NP_Client,University,Married,1.0,10,36.0,1.0,C,Sales,Owned,2,B,1,1,18.0,12.0,18.0
367,0,Existing Client,NP_Client,University,Alone,0.0,17,12.0,1.0,C,Branch,Owned,1,B,5,0,6.0,6.0,12.0
368,0,Non Existing Client,NP_Client,University,Married,0.0,1,36.0,1.0,C,Sales,Owned,1,B,1,0,18.0,18.0,36.0
369,0,Non Existing Client,NP_Client,University,Married,0.0,10,36.0,3.0,C,Sales,Owned,1,B,1,0,9.0,18.0,36.0
370,0,Existing Client,NP_Client,Master/PhD,Married,3.0,22,18.0,2.0,G,Sales,Owned,1,C,1873,0,6.0,9.0,4.5
371,0,Non Existing Client,NP_Client,University,Alone,2.0,15,60.0,1.0,C,Sales,Owned,1,B,4,0,30.0,30.0,20.0
372,0,Existing Client,P_Client,University,Married,2.0,8,192.0,2.0,C,Sales,Owned,1,D,1044,1,64.0,96.0,64.0
373,0,Non Existing Client,NP_Client,University,Alone,0.0,1,36.0,1.0,C,Sales,Owned,1,B,10,0,18.0,18.0,36.0
374,0,Non Existing Client,NP_Client,University,Married,2.0,1,500.0,98.0,C,Sales,Owned,1,B,5,1,5.05050505050505,250.0,166.66666666666666
375,0,Non Existing Client,NP_Client,University,Married,4.0,18,18.0,22.0,C,Sales,Owned,1,B,4,0,0.782608695652174,9.0,3.6
376,0,Existing Client,NP_Client,University,Alone,0.0,22,36.0,0.0,C,Branch,Owned,1,J,790,0,36.0,18.0,36.0
377,0,Non Existing Client,NP_Client,Master/PhD,Married,3.0,10,18.0,1.0,C,Sales,Owned,1,D,1,0,9.0,9.0,4.5
378,0,Non Existing Client,NP_Client,University,Married,0.0,15,25.0,1.0,C,Sales,Owned,1,B,1,0,12.5,12.5,25.0
379,0,Non Existing Client,NP_Client,University,Alone,0.0,1,36.0,1.0,G,Sales,Owned,1,C,13,0,18.0,18.0,36.0
380,0,Non Existing Client,NP_Client,University,Married,2.0,20,18.0,0.0,C,Branch,Owned,1,B,6,0,18.0,9.0,6.0
381,0,Existing Client,NP_Client,Master/PhD,Married,1.0,10,50.0,5.0,C,Sales,Owned,1,D,118,0,8.333333333333334,25.0,25.0
382,0,Existing Client,NP_Client,University,Married,1.0,3,72.0,6.0,C,Branch,Owned,1,L,15,0,10.285714285714286,36.0,36.0
383,0,Existing Client,NP_Client,University,Married,3.0,13,18.0,22.0,C,Sales,Owned,1,M,25,1,0.782608695652174,9.0,4.5
384,0,Existing Client,P_Client,University,Married,0.0,15,19.0,1.0,C,Sales,Owned,1,L,390,0,9.5,9.5,19.0
385,0,Non Existing Client,NP_Client,University,Alone,0.0,15,30.0,1.0,C,Sales,Owned,1,D,4,0,15.0,15.0,30.0
386,0,Existing Client,P_Client,University,Married,2.0,25,24.0,3.0,C,Branch,Parents,1,H,863,0,6.0,12.0,8.0
387,0,Non Existing Client,NP_Client,University,Alone,0.0,1,36.0,1.0,C,Sales,Owned,1,B,5,0,18.0,18.0,36.0
388,0,Existing Client,NP_Client,University,Married,0.0,15,48.0,1.0,C,Sales,Owned,1,L,28,0,24.0,24.0,48.0
389,1,Non Existing Client,NP_Client,University,Married,0.0,20,18.0,2.0,C,Sales,Owned,1,B,3,1,6.0,9.0,18.0
390,0,Non Existing Client,NP_Client,University,Married,3.0,1,36.0,1.0,C,Sales,Owned,1,B,3,0,18.0,18.0,9.0
391,0,Existing Client,NP_Client,University,Married,2.0,1,300.0,1.0,C,Sales,Owned,1,B,540,0,150.0,150.0,100.0
392,0,Non Existing Client,NP_Client,University,Married,0.0,5,18.0,2.0,C,Sales,Owned,1,D,15,0,6.0,9.0,18.0
393,0,Non Existing Client,NP_Client,University,Married,0.0,5,18.0,12.0,C,Sales,Owned,1,B,13,0,1.3846153846153846,9.0,18.0
394,0,Non Existing Client,NP_Client,University,Married,2.0,13,20.0,1.0,C,Sales,Owned,1,B,1,0,10.0,10.0,6.666666666666667
395,0,Existing Client,NP_Client,University,Married,0.0,35,115.0,35.0,P,Branch,Owned,1,E,838,0,3.1944444444444446,57.5,115.0
396,0,Non Existing Client,NP_Client,University,Married,0.0,15,30.0,1.0,C,Sales,Owned,1,M,13,1,15.0,15.0,30.0
397,0,Non Existing Client,NP_Client,University,Married,2.0,47,36.0,1.0,C,Sales,Old rent,1,B,1,0,18.0,18.0,12.0
398,1,Existing Client,NP_Client,University,Married,2.0,32,62.0,3.0,C,Sales,Owned,1,L,25,1,15.5,31.0,20.666666666666668
399,0,Non Existing Client,NP_Client,University,Married,0.0,15,30.0,10.0,C,Sales,Owned,1,B,6,0,2.727272727272727,15.0,30.0
400,0,Non Existing Client,NP_Client,Master/PhD,Married,0.0,1,20.0,1.0,C,Branch,Owned,2,C,10,1,10.0,6.666666666666667,20.0
401,0,Non Existing Client,NP_Client,University,Married,2.0,1,20.0,1.0,C,Sales,Owned,1,B,12,0,10.0,10.0,6.666666666666667
402,0,Existing Client,NP_Client,University,Married,3.0,4,20.0,1.0,C,Sales,Owned,1,B,3015,0,10.0,10.0,5.0
